T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2020-2021,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2020-2021,17,HALE COUNTY,Grade 2,431
2020-2021,17,HALE COUNTY,Grade 3,453
2020-2021,17,HALE COUNTY,Grade 4,480
2020-2021,17,HALE COUNTY,Grade 5,538
2020-2021,17,HALE COUNTY,Grade 6,525
2020-2021,17,HALE COUNTY,Grade 7,503
2020-2021,17,HALE COUNTY,Grade 8,599
2020-2021,17,HALE COUNTY,Grade 9,542
2020-2021,17,HALE COUNTY,Grade 10,492
2020-2021,17,HALE COUNTY,Grade 11,506
2020-2021,17,HALE COUNTY,Grade 12,447
2020-2021,16,HALL COUNTY,Early Education,10
2020-2021,16,HALL COUNTY,Pre-kindergarten,39
2020-2021,16,HALL COUNTY,Kindergarten,38
2020-2021,16,HALL COUNTY,Grade 1,46
2020-2021,16,HALL COUNTY,Grade 2,31
2020-2021,16,HALL COUNTY,Grade 3,44
2020-2021,16,HALL COUNTY,Grade 4,45
2020-2021,16,HALL COUNTY,Grade 5,34
2020-2021,16,HALL COUNTY,Grade 6,50
2020-2021,16,HALL COUNTY,Grade 7,44
2020-2021,16,HALL COUNTY,Grade 8,51
2020-2021,16,HALL COUNTY,Grade 9,51
2020-2021,16,HALL COUNTY,Grade 10,56
2020-2021,16,HALL COUNTY,Grade 11,47
2020-2021,16,HALL COUNTY,Grade 12,52
2020-2021,12,HAMILTON COUNTY,Early Education,4
2020-2021,12,HAMILTON COUNTY,Pre-kindergarten,66
2020-2021,12,HAMILTON COUNTY,Kindergarten,118
2020-2021,12,HAMILTON COUNTY,Grade 1,89
2020-2021,12,HAMILTON COUNTY,Grade 2,95
2020-2021,12,HAMILTON COUNTY,Grade 3,106
2020-2021,12,HAMILTON COUNTY,Grade 4,95
2020-2021,12,HAMILTON COUNTY,Grade 5,110
2020-2021,12,HAMILTON COUNTY,Grade 6,114
2020-2021,12,HAMILTON COUNTY,Grade 7,111
2020-2021,12,HAMILTON COUNTY,Grade 8,96
2020-2021,12,HAMILTON COUNTY,Grade 9,101
2020-2021,12,HAMILTON COUNTY,Grade 10,83
2020-2021,12,HAMILTON COUNTY,Grade 11,82
2020-2021,12,HAMILTON COUNTY,Grade 12,91
2020-2021,16,HANSFORD COUNTY,Early Education,4
2020-2021,16,HANSFORD COUNTY,Pre-kindergarten,77
2020-2021,16,HANSFORD COUNTY,Kindergarten,89
2020-2021,16,HANSFORD COUNTY,Grade 1,93
2020-2021,16,HANSFORD COUNTY,Grade 2,75
2020-2021,16,HANSFORD COUNTY,Grade 3,93
2020-2021,16,HANSFORD COUNTY,Grade 4,102
2020-2021,16,HANSFORD COUNTY,Grade 5,95
2020-2021,16,HANSFORD COUNTY,Grade 6,100
2020-2021,16,HANSFORD COUNTY,Grade 7,104
2020-2021,16,HANSFORD COUNTY,Grade 8,95
2020-2021,16,HANSFORD COUNTY,Grade 9,118
2020-2021,16,HANSFORD COUNTY,Grade 10,108
2020-2021,16,HANSFORD COUNTY,Grade 11,115
2020-2021,16,HANSFORD COUNTY,Grade 12,96
2020-2021,9,HARDEMAN COUNTY,Pre-kindergarten,53
2020-2021,9,HARDEMAN COUNTY,Kindergarten,55
2020-2021,9,HARDEMAN COUNTY,Grade 1,39
2020-2021,9,HARDEMAN COUNTY,Grade 2,52
2020-2021,9,HARDEMAN COUNTY,Grade 3,44
2020-2021,9,HARDEMAN COUNTY,Grade 4,47
2020-2021,9,HARDEMAN COUNTY,Grade 5,57
2020-2021,9,HARDEMAN COUNTY,Grade 6,57
2020-2021,9,HARDEMAN COUNTY,Grade 7,56
2020-2021,9,HARDEMAN COUNTY,Grade 8,55
2020-2021,9,HARDEMAN COUNTY,Grade 9,60
2020-2021,9,HARDEMAN COUNTY,Grade 10,63
2020-2021,9,HARDEMAN COUNTY,Grade 11,49
2020-2021,9,HARDEMAN COUNTY,Grade 12,48
2020-2021,5,HARDIN COUNTY,Early Education,51
2020-2021,5,HARDIN COUNTY,Pre-kindergarten,298
2020-2021,5,HARDIN COUNTY,Kindergarten,799
2020-2021,5,HARDIN COUNTY,Grade 1,793
2020-2021,5,HARDIN COUNTY,Grade 2,870
2020-2021,5,HARDIN COUNTY,Grade 3,797
2020-2021,5,HARDIN COUNTY,Grade 4,798
2020-2021,5,HARDIN COUNTY,Grade 5,802
2020-2021,5,HARDIN COUNTY,Grade 6,842
2020-2021,5,HARDIN COUNTY,Grade 7,861
2020-2021,5,HARDIN COUNTY,Grade 8,858
2020-2021,5,HARDIN COUNTY,Grade 9,826
2020-2021,5,HARDIN COUNTY,Grade 10,824
2020-2021,5,HARDIN COUNTY,Grade 11,830
2020-2021,5,HARDIN COUNTY,Grade 12,740
2020-2021,4,HARRIS COUNTY,Early Education,3211
2020-2021,4,HARRIS COUNTY,Pre-kindergarten,32439
2020-2021,4,HARRIS COUNTY,Kindergarten,57747
2020-2021,4,HARRIS COUNTY,Grade 1,61820
2020-2021,4,HARRIS COUNTY,Grade 2,62203
2020-2021,4,HARRIS COUNTY,Grade 3,62903
2020-2021,4,HARRIS COUNTY,Grade 4,64171
2020-2021,4,HARRIS COUNTY,Grade 5,65445
2020-2021,4,HARRIS COUNTY,Grade 6,68269
2020-2021,4,HARRIS COUNTY,Grade 7,68303
2020-2021,4,HARRIS COUNTY,Grade 8,69041
2020-2021,4,HARRIS COUNTY,Grade 9,71056
2020-2021,4,HARRIS COUNTY,Grade 10,67315
2020-2021,4,HARRIS COUNTY,Grade 11,63069
2020-2021,4,HARRIS COUNTY,Grade 12,60008
2020-2021,7,HARRISON COUNTY,Early Education,24
2020-2021,7,HARRISON COUNTY,Pre-kindergarten,443
2020-2021,7,HARRISON COUNTY,Kindergarten,848
2020-2021,7,HARRISON COUNTY,Grade 1,894
2020-2021,7,HARRISON COUNTY,Grade 2,912
2020-2021,7,HARRISON COUNTY,Grade 3,1381
2020-2021,7,HARRISON COUNTY,Grade 4,1488
2020-2021,7,HARRISON COUNTY,Grade 5,1701
2020-2021,7,HARRISON COUNTY,Grade 6,1984
2020-2021,7,HARRISON COUNTY,Grade 7,2114
2020-2021,7,HARRISON COUNTY,Grade 8,2226
2020-2021,7,HARRISON COUNTY,Grade 9,2513
2020-2021,7,HARRISON COUNTY,Grade 10,2327
2020-2021,7,HARRISON COUNTY,Grade 11,2136
2020-2021,7,HARRISON COUNTY,Grade 12,1867
2020-2021,16,HARTLEY COUNTY,Pre-kindergarten,16
2020-2021,16,HARTLEY COUNTY,Kindergarten,26
2020-2021,16,HARTLEY COUNTY,Grade 1,28
2020-2021,16,HARTLEY COUNTY,Grade 2,40
2020-2021,16,HARTLEY COUNTY,Grade 3,35
2020-2021,16,HARTLEY COUNTY,Grade 4,37
2020-2021,16,HARTLEY COUNTY,Grade 5,34
2020-2021,16,HARTLEY COUNTY,Grade 6,36
2020-2021,16,HARTLEY COUNTY,Grade 7,37
2020-2021,16,HARTLEY COUNTY,Grade 8,21
2020-2021,16,HARTLEY COUNTY,Grade 9,24
2020-2021,16,HARTLEY COUNTY,Grade 10,26
2020-2021,16,HARTLEY COUNTY,Grade 11,25
2020-2021,16,HARTLEY COUNTY,Grade 12,19
2020-2021,14,HASKELL COUNTY,Early Education,4
2020-2021,14,HASKELL COUNTY,Pre-kindergarten,49
2020-2021,14,HASKELL COUNTY,Kindergarten,55
2020-2021,14,HASKELL COUNTY,Grade 1,46
2020-2021,14,HASKELL COUNTY,Grade 2,56
2020-2021,14,HASKELL COUNTY,Grade 3,52
2020-2021,14,HASKELL COUNTY,Grade 4,47
2020-2021,14,HASKELL COUNTY,Grade 5,56
2020-2021,14,HASKELL COUNTY,Grade 6,64
2020-2021,14,HASKELL COUNTY,Grade 7,73
2020-2021,14,HASKELL COUNTY,Grade 8,54
2020-2021,14,HASKELL COUNTY,Grade 9,51
2020-2021,14,HASKELL COUNTY,Grade 10,57
2020-2021,14,HASKELL COUNTY,Grade 11,61
2020-2021,14,HASKELL COUNTY,Grade 12,57
2020-2021,13,HAYS COUNTY,Early Education,217
2020-2021,13,HAYS COUNTY,Pre-kindergarten,1016
2020-2021,13,HAYS COUNTY,Kindergarten,2642
2020-2021,13,HAYS COUNTY,Grade 1,2700
2020-2021,13,HAYS COUNTY,Grade 2,2694
2020-2021,13,HAYS COUNTY,Grade 3,2683
2020-2021,13,HAYS COUNTY,Grade 4,2810
2020-2021,13,HAYS COUNTY,Grade 5,2865
2020-2021,13,HAYS COUNTY,Grade 6,2982
2020-2021,13,HAYS COUNTY,Grade 7,3053
2020-2021,13,HAYS COUNTY,Grade 8,3094
2020-2021,13,HAYS COUNTY,Grade 9,3383
2020-2021,13,HAYS COUNTY,Grade 10,3337
2020-2021,13,HAYS COUNTY,Grade 11,2779
2020-2021,13,HAYS COUNTY,Grade 12,2464
2020-2021,16,HEMPHILL COUNTY,Early Education,1
2020-2021,16,HEMPHILL COUNTY,Pre-kindergarten,38
2020-2021,16,HEMPHILL COUNTY,Kindergarten,66
2020-2021,16,HEMPHILL COUNTY,Grade 1,45
2020-2021,16,HEMPHILL COUNTY,Grade 2,43
2020-2021,16,HEMPHILL COUNTY,Grade 3,59
2020-2021,16,HEMPHILL COUNTY,Grade 4,52
2020-2021,16,HEMPHILL COUNTY,Grade 5,77
2020-2021,16,HEMPHILL COUNTY,Grade 6,63
2020-2021,16,HEMPHILL COUNTY,Grade 7,75
2020-2021,16,HEMPHILL COUNTY,Grade 8,87
2020-2021,16,HEMPHILL COUNTY,Grade 9,76
2020-2021,16,HEMPHILL COUNTY,Grade 10,66
2020-2021,16,HEMPHILL COUNTY,Grade 11,62
2020-2021,16,HEMPHILL COUNTY,Grade 12,67
2020-2021,7,HENDERSON COUNTY,Early Education,16
2020-2021,7,HENDERSON COUNTY,Pre-kindergarten,322
2020-2021,10,HENDERSON COUNTY,Pre-kindergarten,130
2020-2021,7,HENDERSON COUNTY,Kindergarten,496
2020-2021,10,HENDERSON COUNTY,Kindergarten,187
2020-2021,7,HENDERSON COUNTY,Grade 1,543
2020-2021,10,HENDERSON COUNTY,Grade 1,215
2020-2021,7,HENDERSON COUNTY,Grade 2,489
2020-2021,10,HENDERSON COUNTY,Grade 2,202
2020-2021,7,HENDERSON COUNTY,Grade 3,512
2020-2021,10,HENDERSON COUNTY,Grade 3,215
2020-2021,7,HENDERSON COUNTY,Grade 4,487
2020-2021,10,HENDERSON COUNTY,Grade 4,216
2020-2021,7,HENDERSON COUNTY,Grade 5,514
2020-2021,10,HENDERSON COUNTY,Grade 5,218
2020-2021,7,HENDERSON COUNTY,Grade 6,540
2020-2021,10,HENDERSON COUNTY,Grade 6,228
2020-2021,7,HENDERSON COUNTY,Grade 7,536
2020-2021,10,HENDERSON COUNTY,Grade 7,223
2020-2021,7,HENDERSON COUNTY,Grade 8,536
2020-2021,10,HENDERSON COUNTY,Grade 8,225
2020-2021,7,HENDERSON COUNTY,Grade 9,536
2020-2021,10,HENDERSON COUNTY,Grade 9,235
2020-2021,7,HENDERSON COUNTY,Grade 10,500
2020-2021,10,HENDERSON COUNTY,Grade 10,244
2020-2021,7,HENDERSON COUNTY,Grade 11,424
2020-2021,10,HENDERSON COUNTY,Grade 11,231
2020-2021,7,HENDERSON COUNTY,Grade 12,423
2020-2021,10,HENDERSON COUNTY,Grade 12,213
2020-2021,1,HIDALGO COUNTY,Early Education,327
2020-2021,1,HIDALGO COUNTY,Pre-kindergarten,16261
2020-2021,1,HIDALGO COUNTY,Kindergarten,19014
2020-2021,1,HIDALGO COUNTY,Grade 1,19374
2020-2021,1,HIDALGO COUNTY,Grade 2,18774
2020-2021,1,HIDALGO COUNTY,Grade 3,18120
2020-2021,1,HIDALGO COUNTY,Grade 4,17558
2020-2021,1,HIDALGO COUNTY,Grade 5,17481
2020-2021,1,HIDALGO COUNTY,Grade 6,20512
2020-2021,1,HIDALGO COUNTY,Grade 7,19822
2020-2021,1,HIDALGO COUNTY,Grade 8,19392
2020-2021,1,HIDALGO COUNTY,Grade 9,19323
2020-2021,1,HIDALGO COUNTY,Grade 10,18311
2020-2021,1,HIDALGO COUNTY,Grade 11,16588
2020-2021,1,HIDALGO COUNTY,Grade 12,15157
2020-2021,12,HILL COUNTY,Early Education,19
2020-2021,12,HILL COUNTY,Pre-kindergarten,376
2020-2021,12,HILL COUNTY,Kindergarten,427
2020-2021,12,HILL COUNTY,Grade 1,466
2020-2021,12,HILL COUNTY,Grade 2,457
2020-2021,12,HILL COUNTY,Grade 3,420
2020-2021,12,HILL COUNTY,Grade 4,439
2020-2021,12,HILL COUNTY,Grade 5,462
2020-2021,12,HILL COUNTY,Grade 6,478
2020-2021,12,HILL COUNTY,Grade 7,497
2020-2021,12,HILL COUNTY,Grade 8,501
2020-2021,12,HILL COUNTY,Grade 9,491
2020-2021,12,HILL COUNTY,Grade 10,484
2020-2021,12,HILL COUNTY,Grade 11,404
2020-2021,12,HILL COUNTY,Grade 12,419
2020-2021,17,HOCKLEY COUNTY,Early Education,38
2020-2021,17,HOCKLEY COUNTY,Pre-kindergarten,297
2020-2021,17,HOCKLEY COUNTY,Kindergarten,295
2020-2021,17,HOCKLEY COUNTY,Grade 1,310
2020-2021,17,HOCKLEY COUNTY,Grade 2,324
2020-2021,17,HOCKLEY COUNTY,Grade 3,333
2020-2021,17,HOCKLEY COUNTY,Grade 4,323
2020-2021,17,HOCKLEY COUNTY,Grade 5,329
2020-2021,17,HOCKLEY COUNTY,Grade 6,364
2020-2021,17,HOCKLEY COUNTY,Grade 7,371
2020-2021,17,HOCKLEY COUNTY,Grade 8,367
2020-2021,17,HOCKLEY COUNTY,Grade 9,324
2020-2021,17,HOCKLEY COUNTY,Grade 10,333
2020-2021,17,HOCKLEY COUNTY,Grade 11,318
2020-2021,17,HOCKLEY COUNTY,Grade 12,303
2020-2021,11,HOOD COUNTY,Early Education,42
2020-2021,11,HOOD COUNTY,Pre-kindergarten,330
2020-2021,11,HOOD COUNTY,Kindergarten,611
2020-2021,11,HOOD COUNTY,Grade 1,625
2020-2021,11,HOOD COUNTY,Grade 2,701
2020-2021,11,HOOD COUNTY,Grade 3,569
2020-2021,11,HOOD COUNTY,Grade 4,651
2020-2021,11,HOOD COUNTY,Grade 5,650
2020-2021,11,HOOD COUNTY,Grade 6,681
2020-2021,11,HOOD COUNTY,Grade 7,704
2020-2021,11,HOOD COUNTY,Grade 8,664
2020-2021,11,HOOD COUNTY,Grade 9,759
2020-2021,11,HOOD COUNTY,Grade 10,710
2020-2021,11,HOOD COUNTY,Grade 11,527
2020-2021,11,HOOD COUNTY,Grade 12,535
2020-2021,8,HOPKINS COUNTY,Early Education,18
2020-2021,8,HOPKINS COUNTY,Pre-kindergarten,335
2020-2021,8,HOPKINS COUNTY,Kindergarten,432
2020-2021,8,HOPKINS COUNTY,Grade 1,484
2020-2021,8,HOPKINS COUNTY,Grade 2,475
2020-2021,8,HOPKINS COUNTY,Grade 3,456
2020-2021,8,HOPKINS COUNTY,Grade 4,500
2020-2021,8,HOPKINS COUNTY,Grade 5,511
2020-2021,8,HOPKINS COUNTY,Grade 6,511
2020-2021,8,HOPKINS COUNTY,Grade 7,557
2020-2021,8,HOPKINS COUNTY,Grade 8,522
2020-2021,8,HOPKINS COUNTY,Grade 9,507
2020-2021,8,HOPKINS COUNTY,Grade 10,518
2020-2021,8,HOPKINS COUNTY,Grade 11,484
2020-2021,8,HOPKINS COUNTY,Grade 12,466
2020-2021,6,HOUSTON COUNTY,Early Education,9
2020-2021,6,HOUSTON COUNTY,Pre-kindergarten,184
2020-2021,6,HOUSTON COUNTY,Kindergarten,187
2020-2021,6,HOUSTON COUNTY,Grade 1,217
2020-2021,6,HOUSTON COUNTY,Grade 2,213
2020-2021,6,HOUSTON COUNTY,Grade 3,198
2020-2021,6,HOUSTON COUNTY,Grade 4,224
2020-2021,6,HOUSTON COUNTY,Grade 5,218
2020-2021,6,HOUSTON COUNTY,Grade 6,235
2020-2021,6,HOUSTON COUNTY,Grade 7,234
2020-2021,6,HOUSTON COUNTY,Grade 8,269
2020-2021,6,HOUSTON COUNTY,Grade 9,250
2020-2021,6,HOUSTON COUNTY,Grade 10,211
2020-2021,6,HOUSTON COUNTY,Grade 11,229
2020-2021,6,HOUSTON COUNTY,Grade 12,199
2020-2021,18,HOWARD COUNTY,Early Education,25
2020-2021,18,HOWARD COUNTY,Pre-kindergarten,122
2020-2021,18,HOWARD COUNTY,Kindergarten,410
2020-2021,18,HOWARD COUNTY,Grade 1,435
2020-2021,18,HOWARD COUNTY,Grade 2,446
2020-2021,18,HOWARD COUNTY,Grade 3,398
2020-2021,18,HOWARD COUNTY,Grade 4,385
2020-2021,18,HOWARD COUNTY,Grade 5,419
2020-2021,18,HOWARD COUNTY,Grade 6,431
2020-2021,18,HOWARD COUNTY,Grade 7,442
2020-2021,18,HOWARD COUNTY,Grade 8,468
2020-2021,18,HOWARD COUNTY,Grade 9,436
2020-2021,18,HOWARD COUNTY,Grade 10,404
2020-2021,18,HOWARD COUNTY,Grade 11,393
2020-2021,18,HOWARD COUNTY,Grade 12,356
2020-2021,19,HUDSPETH COUNTY,Early Education,4
2020-2021,19,HUDSPETH COUNTY,Pre-kindergarten,41
2020-2021,19,HUDSPETH COUNTY,Kindergarten,34
2020-2021,19,HUDSPETH COUNTY,Grade 1,41
2020-2021,19,HUDSPETH COUNTY,Grade 2,43
2020-2021,19,HUDSPETH COUNTY,Grade 3,45
2020-2021,19,HUDSPETH COUNTY,Grade 4,45
2020-2021,19,HUDSPETH COUNTY,Grade 5,55
2020-2021,19,HUDSPETH COUNTY,Grade 6,44
2020-2021,19,HUDSPETH COUNTY,Grade 7,37
2020-2021,19,HUDSPETH COUNTY,Grade 8,43
2020-2021,19,HUDSPETH COUNTY,Grade 9,44
2020-2021,19,HUDSPETH COUNTY,Grade 10,45
2020-2021,19,HUDSPETH COUNTY,Grade 11,49
2020-2021,19,HUDSPETH COUNTY,Grade 12,39
2020-2021,10,HUNT COUNTY,Early Education,42
2020-2021,10,HUNT COUNTY,Pre-kindergarten,658
2020-2021,10,HUNT COUNTY,Kindergarten,1070
2020-2021,10,HUNT COUNTY,Grade 1,1077
2020-2021,10,HUNT COUNTY,Grade 2,1024
2020-2021,10,HUNT COUNTY,Grade 3,1052
2020-2021,10,HUNT COUNTY,Grade 4,1070
2020-2021,10,HUNT COUNTY,Grade 5,1050
2020-2021,10,HUNT COUNTY,Grade 6,1157
2020-2021,10,HUNT COUNTY,Grade 7,1190
2020-2021,10,HUNT COUNTY,Grade 8,1163
2020-2021,10,HUNT COUNTY,Grade 9,1138
2020-2021,10,HUNT COUNTY,Grade 10,1134
2020-2021,10,HUNT COUNTY,Grade 11,1098
2020-2021,10,HUNT COUNTY,Grade 12,1010
2020-2021,16,HUTCHINSON COUNTY,Early Education,10
2020-2021,16,HUTCHINSON COUNTY,Pre-kindergarten,179
2020-2021,16,HUTCHINSON COUNTY,Kindergarten,272
2020-2021,16,HUTCHINSON COUNTY,Grade 1,285
2020-2021,16,HUTCHINSON COUNTY,Grade 2,261
2020-2021,16,HUTCHINSON COUNTY,Grade 3,281
2020-2021,16,HUTCHINSON COUNTY,Grade 4,254
2020-2021,16,HUTCHINSON COUNTY,Grade 5,280
2020-2021,16,HUTCHINSON COUNTY,Grade 6,294
2020-2021,16,HUTCHINSON COUNTY,Grade 7,303
2020-2021,16,HUTCHINSON COUNTY,Grade 8,326
2020-2021,16,HUTCHINSON COUNTY,Grade 9,307
2020-2021,16,HUTCHINSON COUNTY,Grade 10,318
2020-2021,16,HUTCHINSON COUNTY,Grade 11,281
2020-2021,16,HUTCHINSON COUNTY,Grade 12,285
2020-2021,15,IRION COUNTY,Pre-kindergarten,31
2020-2021,15,IRION COUNTY,Kindergarten,17
2020-2021,15,IRION COUNTY,Grade 1,29
2020-2021,15,IRION COUNTY,Grade 2,23
2020-2021,15,IRION COUNTY,Grade 3,21
2020-2021,15,IRION COUNTY,Grade 4,22
2020-2021,15,IRION COUNTY,Grade 5,24
2020-2021,15,IRION COUNTY,Grade 6,17
2020-2021,15,IRION COUNTY,Grade 7,27
2020-2021,15,IRION COUNTY,Grade 8,15
2020-2021,15,IRION COUNTY,Grade 9,23
2020-2021,15,IRION COUNTY,Grade 10,23
2020-2021,15,IRION COUNTY,Grade 11,26
2020-2021,15,IRION COUNTY,Grade 12,25
2020-2021,9,JACK COUNTY,Early Education,8
2020-2021,9,JACK COUNTY,Pre-kindergarten,57
2020-2021,9,JACK COUNTY,Kindergarten,120
2020-2021,9,JACK COUNTY,Grade 1,108
2020-2021,9,JACK COUNTY,Grade 2,119
2020-2021,9,JACK COUNTY,Grade 3,122
2020-2021,9,JACK COUNTY,Grade 4,130
2020-2021,9,JACK COUNTY,Grade 5,103
2020-2021,9,JACK COUNTY,Grade 6,132
2020-2021,9,JACK COUNTY,Grade 7,130
2020-2021,9,JACK COUNTY,Grade 8,150
2020-2021,9,JACK COUNTY,Grade 9,138
2020-2021,9,JACK COUNTY,Grade 10,111
2020-2021,9,JACK COUNTY,Grade 11,100
2020-2021,9,JACK COUNTY,Grade 12,110
2020-2021,3,JACKSON COUNTY,Early Education,10
2020-2021,3,JACKSON COUNTY,Pre-kindergarten,128
2020-2021,3,JACKSON COUNTY,Kindergarten,247
2020-2021,3,JACKSON COUNTY,Grade 1,239
2020-2021,3,JACKSON COUNTY,Grade 2,243
2020-2021,3,JACKSON COUNTY,Grade 3,230
2020-2021,3,JACKSON COUNTY,Grade 4,218
2020-2021,3,JACKSON COUNTY,Grade 5,271
2020-2021,3,JACKSON COUNTY,Grade 6,244
2020-2021,3,JACKSON COUNTY,Grade 7,281
2020-2021,3,JACKSON COUNTY,Grade 8,282
2020-2021,3,JACKSON COUNTY,Grade 9,269
2020-2021,3,JACKSON COUNTY,Grade 10,273
2020-2021,3,JACKSON COUNTY,Grade 11,237
2020-2021,3,JACKSON COUNTY,Grade 12,219
2020-2021,5,JASPER COUNTY,Early Education,20
2020-2021,5,JASPER COUNTY,Pre-kindergarten,201
2020-2021,5,JASPER COUNTY,Kindergarten,412
2020-2021,5,JASPER COUNTY,Grade 1,389
2020-2021,5,JASPER COUNTY,Grade 2,414
2020-2021,5,JASPER COUNTY,Grade 3,429
2020-2021,5,JASPER COUNTY,Grade 4,395
2020-2021,5,JASPER COUNTY,Grade 5,454
2020-2021,5,JASPER COUNTY,Grade 6,464
2020-2021,5,JASPER COUNTY,Grade 7,472
2020-2021,5,JASPER COUNTY,Grade 8,451
2020-2021,5,JASPER COUNTY,Grade 9,485
2020-2021,5,JASPER COUNTY,Grade 10,491
2020-2021,5,JASPER COUNTY,Grade 11,397
2020-2021,5,JASPER COUNTY,Grade 12,410
2020-2021,18,JEFF DAVIS COUNTY,Early Education,2
2020-2021,18,JEFF DAVIS COUNTY,Pre-kindergarten,13
2020-2021,18,JEFF DAVIS COUNTY,Kindergarten,13
2020-2021,18,JEFF DAVIS COUNTY,Grade 1,10
2020-2021,18,JEFF DAVIS COUNTY,Grade 2,6
2020-2021,18,JEFF DAVIS COUNTY,Grade 3,15
2020-2021,18,JEFF DAVIS COUNTY,Grade 4,22
2020-2021,18,JEFF DAVIS COUNTY,Grade 5,21
2020-2021,18,JEFF DAVIS COUNTY,Grade 6,15
2020-2021,18,JEFF DAVIS COUNTY,Grade 7,15
2020-2021,18,JEFF DAVIS COUNTY,Grade 8,21
2020-2021,18,JEFF DAVIS COUNTY,Grade 9,21
2020-2021,18,JEFF DAVIS COUNTY,Grade 10,20
2020-2021,18,JEFF DAVIS COUNTY,Grade 11,23
2020-2021,18,JEFF DAVIS COUNTY,Grade 12,15
2020-2021,5,JEFFERSON COUNTY,Early Education,273
2020-2021,5,JEFFERSON COUNTY,Pre-kindergarten,1853
2020-2021,5,JEFFERSON COUNTY,Kindergarten,3047
2020-2021,5,JEFFERSON COUNTY,Grade 1,3109
2020-2021,5,JEFFERSON COUNTY,Grade 2,3069
2020-2021,5,JEFFERSON COUNTY,Grade 3,2947
2020-2021,5,JEFFERSON COUNTY,Grade 4,2927
2020-2021,5,JEFFERSON COUNTY,Grade 5,3054
2020-2021,5,JEFFERSON COUNTY,Grade 6,3144
2020-2021,5,JEFFERSON COUNTY,Grade 7,3060
2020-2021,5,JEFFERSON COUNTY,Grade 8,3031
2020-2021,5,JEFFERSON COUNTY,Grade 9,3124
2020-2021,5,JEFFERSON COUNTY,Grade 10,2978
2020-2021,5,JEFFERSON COUNTY,Grade 11,2621
2020-2021,5,JEFFERSON COUNTY,Grade 12,2465
2020-2021,1,JIM HOGG COUNTY,Early Education,4
2020-2021,1,JIM HOGG COUNTY,Pre-kindergarten,42
2020-2021,1,JIM HOGG COUNTY,Kindergarten,82
2020-2021,1,JIM HOGG COUNTY,Grade 1,98
2020-2021,1,JIM HOGG COUNTY,Grade 2,86
2020-2021,1,JIM HOGG COUNTY,Grade 3,84
2020-2021,1,JIM HOGG COUNTY,Grade 4,79
2020-2021,1,JIM HOGG COUNTY,Grade 5,64
2020-2021,1,JIM HOGG COUNTY,Grade 6,96
2020-2021,1,JIM HOGG COUNTY,Grade 7,85
2020-2021,1,JIM HOGG COUNTY,Grade 8,95
2020-2021,1,JIM HOGG COUNTY,Grade 9,92
2020-2021,1,JIM HOGG COUNTY,Grade 10,86
2020-2021,1,JIM HOGG COUNTY,Grade 11,81
2020-2021,1,JIM HOGG COUNTY,Grade 12,68
2020-2021,2,JIM WELLS COUNTY,Early Education,28
2020-2021,2,JIM WELLS COUNTY,Pre-kindergarten,342
2020-2021,2,JIM WELLS COUNTY,Kindergarten,590
2020-2021,2,JIM WELLS COUNTY,Grade 1,571
2020-2021,2,JIM WELLS COUNTY,Grade 2,566
2020-2021,2,JIM WELLS COUNTY,Grade 3,533
2020-2021,2,JIM WELLS COUNTY,Grade 4,567
2020-2021,2,JIM WELLS COUNTY,Grade 5,552
2020-2021,2,JIM WELLS COUNTY,Grade 6,603
2020-2021,2,JIM WELLS COUNTY,Grade 7,556
2020-2021,2,JIM WELLS COUNTY,Grade 8,655
2020-2021,2,JIM WELLS COUNTY,Grade 9,629
2020-2021,2,JIM WELLS COUNTY,Grade 10,592
2020-2021,2,JIM WELLS COUNTY,Grade 11,499
2020-2021,2,JIM WELLS COUNTY,Grade 12,436
2020-2021,11,JOHNSON COUNTY,Early Education,160
2020-2021,11,JOHNSON COUNTY,Pre-kindergarten,900
2020-2021,11,JOHNSON COUNTY,Kindergarten,2507
2020-2021,11,JOHNSON COUNTY,Grade 1,2524
2020-2021,11,JOHNSON COUNTY,Grade 2,2524
2020-2021,11,JOHNSON COUNTY,Grade 3,2567
2020-2021,11,JOHNSON COUNTY,Grade 4,2567
2020-2021,11,JOHNSON COUNTY,Grade 5,2712
2020-2021,11,JOHNSON COUNTY,Grade 6,2827
2020-2021,11,JOHNSON COUNTY,Grade 7,2957
2020-2021,11,JOHNSON COUNTY,Grade 8,2931
2020-2021,11,JOHNSON COUNTY,Grade 9,3079
2020-2021,11,JOHNSON COUNTY,Grade 10,3002
2020-2021,11,JOHNSON COUNTY,Grade 11,2665
2020-2021,11,JOHNSON COUNTY,Grade 12,2373
2020-2021,14,JONES COUNTY,Early Education,1
2020-2021,14,JONES COUNTY,Pre-kindergarten,160
2020-2021,14,JONES COUNTY,Kindergarten,161
2020-2021,14,JONES COUNTY,Grade 1,208
2020-2021,14,JONES COUNTY,Grade 2,184
2020-2021,14,JONES COUNTY,Grade 3,191
2020-2021,14,JONES COUNTY,Grade 4,169
2020-2021,14,JONES COUNTY,Grade 5,195
2020-2021,14,JONES COUNTY,Grade 6,205
2020-2021,14,JONES COUNTY,Grade 7,169
2020-2021,14,JONES COUNTY,Grade 8,214
